[18827.226952] mouse_logger: [18827574452402] type=2, code=1, value=1
[18827.226955] mouse_logger: [18827574455708] type=0, code=0, value=0
[18827.227924] mouse_logger: [18827575424513] type=2, code=1, value=1
[18827.227927] mouse_logger: [18827575427560] type=0, code=0, value=0
[18827.247138] mouse_logger: [18827594637769] type=2, code=1, value=-1
[18827.247145] mouse_logger: [18827594645712] type=0, code=0, value=0
[18827.249135] mouse_logger: [18827596634528] type=2, code=1, value=-1
[18827.249142] mouse_logger: [18827596642225] type=0, code=0, value=0
[18827.250071] mouse_logger: [18827597571503] type=2, code=1, value=-1
[18827.250076] mouse_logger: [18827597576717] type=0, code=0, value=0
[18827.250973] mouse_logger: [18827598472875] type=2, code=1, value=-1
[18827.250977] mouse_logger: [18827598477924] type=0, code=0, value=0
[18827.252067] mouse_logger: [18827599567203] type=2, code=1, value=-1
[18827.252071] mouse_logger: [18827599571649] type=0, code=0, value=0
[18827.253066] mouse_logger: [18827600566034] type=2, code=1, value=-2
[18827.253070] mouse_logger: [18827600570390] type=0, code=0, value=0
[18827.254065] mouse_logger: [18827601565154] type=2, code=1, value=-1
[18827.254069] mouse_logger: [18827601569427] type=0, code=0, value=0
[18827.255060] mouse_logger: [18827602560329] type=2, code=1, value=-2
[18827.255064] mouse_logger: [18827602564637] type=0, code=0, value=0
[18827.255962] mouse_logger: [18827603462522] type=2, code=1, value=-2
[18827.255966] mouse_logger: [18827603466925] type=0, code=0, value=0
[18827.257004] mouse_logger: [18827604504245] type=2, code=1, value=-3
[18827.257008] mouse_logger: [18827604508543] type=0, code=0, value=0
[18827.258002] mouse_logger: [18827605502625] type=2, code=1, value=-2
[18827.258005] mouse_logger: [18827605506269] type=0, code=0, value=0
[18827.258953] mouse_logger: [18827606453418] type=2, code=1, value=-3
[18827.258956] mouse_logger: [18827606456736] type=0, code=0, value=0
[18827.259953] mouse_logger: [18827607453108] type=2, code=1, value=-3
[18827.259955] mouse_logger: [18827607456268] type=0, code=0, value=0
[18827.260953] mouse_logger: [18827608453395] type=2, code=1, value=-3
[18827.260956] mouse_logger: [18827608456538] type=0, code=0, value=0
[18827.261960] mouse_logger: [18827609460242] type=2, code=1, value=-4
[18827.261964] mouse_logger: [18827609464859] type=0, code=0, value=0
[18827.262970] mouse_logger: [18827610470567] type=2, code=0, value=-1
[18827.262978] mouse_logger: [18827610478318] type=2, code=1, value=-4
[18827.262980] mouse_logger: [18827610480909] type=0, code=0, value=0
[18827.263932] mouse_logger: [18827611432477] type=2, code=1, value=-3
[18827.263936] mouse_logger: [18827611436448] type=0, code=0, value=0
[18827.265012] mouse_logger: [18827612513032] type=2, code=0, value=-1
[18827.265016] mouse_logger: [18827612516559] type=2, code=1, value=-4
[18827.265017] mouse_logger: [18827612518303] type=0, code=0, value=0
[18827.265955] mouse_logger: [18827613455193] type=2, code=1, value=-4
[18827.265958] mouse_logger: [18827613458434] type=0, code=0, value=0
[18827.266956] mouse_logger: [18827614456192] type=2, code=0, value=-1
[18827.266958] mouse_logger: [18827614459301] type=2, code=1, value=-5
[18827.266960] mouse_logger: [18827614460897] type=0, code=0, value=0
[18827.267951] mouse_logger: [18827615452119] type=2, code=0, value=-1
[18827.267954] mouse_logger: [18827615455196] type=2, code=1, value=-4
[18827.267956] mouse_logger: [18827615456810] type=0, code=0, value=0
[18827.268952] mouse_logger: [18827616452366] type=2, code=1, value=-5
[18827.268955] mouse_logger: [18827616455652] type=0, code=0, value=0
[18827.269951] mouse_logger: [18827617451939] type=2, code=0, value=-1
[18827.269954] mouse_logger: [18827617455114] type=2, code=1, value=-5
[18827.269956] mouse_logger: [18827617456706] type=0, code=0, value=0
[18827.270952] mouse_logger: [18827618452776] type=2, code=0, value=-1
[18827.270955] mouse_logger: [18827618455749] type=2, code=1, value=-5
[18827.270956] mouse_logger: [18827618457348] type=0, code=0, value=0
[18827.271951] mouse_logger: [18827619451868] type=2, code=0, value=-1
[18827.271954] mouse_logger: [18827619454771] type=2, code=1, value=-5
[18827.271955] mouse_logger: [18827619456328] type=0, code=0, value=0
[18827.273000] mouse_logger: [18827620500840] type=2, code=0, value=-1
[18827.273004] mouse_logger: [18827620504878] type=2, code=1, value=-5
[18827.273006] mouse_logger: [18827620507076] type=0, code=0, value=0
[18827.274019] mouse_logger: [18827621519850] type=2, code=0, value=-1
[18827.274022] mouse_logger: [18827621522965] type=2, code=1, value=-5
[18827.274024] mouse_logger: [18827621524564] type=0, code=0, value=0
[18827.274927] mouse_logger: [18827622427828] type=2, code=0, value=-1
[18827.274931] mouse_logger: [18827622431939] type=2, code=1, value=-6
[18827.274933] mouse_logger: [18827622433547] type=0, code=0, value=0
[18827.275959] mouse_logger: [18827623459191] type=2, code=0, value=-1
[18827.275963] mouse_logger: [18827623463558] type=2, code=1, value=-5
[18827.275964] mouse_logger: [18827623465224] type=0, code=0, value=0
[18827.276952] mouse_logger: [18827624452385] type=2, code=0, value=-1
[18827.276955] mouse_logger: [18827624455577] type=2, code=1, value=-6
[18827.276956] mouse_logger: [18827624457147] type=0, code=0, value=0
[18827.277954] mouse_logger: [18827625454885] type=2, code=0, value=-1
[18827.277957] mouse_logger: [18827625458039] type=2, code=1, value=-6
[18827.277959] mouse_logger: [18827625459595] type=0, code=0, value=0
[18827.279028] mouse_logger: [18827626529158] type=2, code=0, value=-2
[18827.279031] mouse_logger: [18827626532315] type=2, code=1, value=-5
[18827.279033] mouse_logger: [18827626533888] type=0, code=0, value=0
[18827.279979] mouse_logger: [18827627480285] type=2, code=0, value=-1
[18827.279982] mouse_logger: [18827627483335] type=2, code=1, value=-6
[18827.279984] mouse_logger: [18827627484894] type=0, code=0, value=0
[18827.280953] mouse_logger: [18827628453918] type=2, code=0, value=-1
[18827.280956] mouse_logger: [18827628457117] type=2, code=1, value=-6
[18827.280958] mouse_logger: [18827628458701] type=0, code=0, value=0
[18827.281954] mouse_logger: [18827629454584] type=2, code=0, value=-2
[18827.281957] mouse_logger: [18827629457819] type=2, code=1, value=-5
[18827.281958] mouse_logger: [18827629459376] type=0, code=0, value=0
[18827.282951] mouse_logger: [18827630451800] type=2, code=0, value=-1
[18827.282954] mouse_logger: [18827630454861] type=2, code=1, value=-6
[18827.282955] mouse_logger: [18827630456421] type=0, code=0, value=0
[18827.283951] mouse_logger: [18827631451543] type=2, code=0, value=-1
[18827.283954] mouse_logger: [18827631454663] type=2, code=1, value=-6
[18827.283955] mouse_logger: [18827631456223] type=0, code=0, value=0
[18827.284954] mouse_logger: [18827632455247] type=2, code=0, value=-1
[18827.284957] mouse_logger: [18827632458533] type=2, code=1, value=-6
[18827.284959] mouse_logger: [18827632460080] type=0, code=0, value=0
[18827.286053] mouse_logger: [18827633553654] type=2, code=0, value=-2
[18827.286056] mouse_logger: [18827633556867] type=2, code=1, value=-6
[18827.286057] mouse_logger: [18827633558425] type=0, code=0, value=0
[18827.287055] mouse_logger: [18827634556046] type=2, code=0, value=-1
[18827.287058] mouse_logger: [18827634559151] type=2, code=1, value=-6
[18827.287060] mouse_logger: [18827634560702] type=0, code=0, value=0
[18827.288048] mouse_logger: [18827635549368] type=2, code=0, value=-2
[18827.288052] mouse_logger: [18827635552746] type=2, code=1, value=-6
[18827.288053] mouse_logger: [18827635554322] type=0, code=0, value=0
[18827.288948] mouse_logger: [18827636449090] type=2, code=0, value=-1
[18827.288951] mouse_logger: [18827636452223] type=2, code=1, value=-6
[18827.288953] mouse_logger: [18827636453776] type=0, code=0, value=0
[18827.289951] mouse_logger: [18827637451858] type=2, code=0, value=-2
[18827.289954] mouse_logger: [18827637454944] type=2, code=1, value=-6
[18827.289955] mouse_logger: [18827637456483] type=0, code=0, value=0
[18827.290959] mouse_logger: [18827638460192] type=2, code=0, value=-1
[18827.290962] mouse_logger: [18827638463655] type=2, code=1, value=-6
[18827.290964] mouse_logger: [18827638465203] type=0, code=0, value=0
[18827.291960] mouse_logger: [18827639460373] type=2, code=0, value=-2
[18827.291963] mouse_logger: [18827639464420] type=2, code=1, value=-6
[18827.291965] mouse_logger: [18827639466034] type=0, code=0, value=0
[18827.292939] mouse_logger: [18827640439022] type=2, code=0, value=-1
[18827.292943] mouse_logger: [18827640444203] type=2, code=1, value=-6
[18827.292945] mouse_logger: [18827640445749] type=0, code=0, value=0
[18827.293958] mouse_logger: [18827641459074] type=2, code=0, value=-1
[18827.293962] mouse_logger: [18827641462797] type=2, code=1, value=-6
[18827.293963] mouse_logger: [18827641464370] type=0, code=0, value=0
[18827.294961] mouse_logger: [18827642461403] type=2, code=0, value=-2
[18827.294965] mouse_logger: [18827642466620] type=2, code=1, value=-6
[18827.294968] mouse_logger: [18827642468766] type=0, code=0, value=0
[18827.295936] mouse_logger: [18827643436329] type=2, code=0, value=-1
[18827.295940] mouse_logger: [18827643441350] type=2, code=1, value=-6
[18827.295943] mouse_logger: [18827643443928] type=0, code=0, value=0
[18827.296978] mouse_logger: [18827644476281] type=2, code=0, value=-1
[18827.297006] mouse_logger: [18827644507557] type=2, code=1, value=-7
[18827.297008] mouse_logger: [18827644509519] type=0, code=0, value=0
[18827.297972] mouse_logger: [18827645472247] type=2, code=0, value=-2
[18827.297976] mouse_logger: [18827645477022] type=2, code=1, value=-6
[18827.297978] mouse_logger: [18827645479070] type=0, code=0, value=0
[18827.299005] mouse_logger: [18827646505406] type=2, code=0, value=-1
[18827.299008] mouse_logger: [18827646509036] type=2, code=1, value=-6
[18827.299009] mouse_logger: [18827646510620] type=0, code=0, value=0
[18827.299924] mouse_logger: [18827647424964] type=2, code=0, value=-1
[18827.299927] mouse_logger: [18827647428532] type=2, code=1, value=-6
[18827.299929] mouse_logger: [18827647430083] type=0, code=0, value=0
[18827.300926] mouse_logger: [18827648426576] type=2, code=0, value=-1
[18827.300930] mouse_logger: [18827648431010] type=2, code=1, value=-7
[18827.300932] mouse_logger: [18827648432962] type=0, code=0, value=0
[18827.301961] mouse_logger: [18827649461907] type=2, code=0, value=-1
[18827.301965] mouse_logger: [18827649466383] type=2, code=1, value=-6
[18827.301967] mouse_logger: [18827649468342] type=0, code=0, value=0
[18827.302926] mouse_logger: [18827650426643] type=2, code=0, value=-2
[18827.302930] mouse_logger: [18827650430986] type=2, code=1, value=-5
[18827.302932] mouse_logger: [18827650432977] type=0, code=0, value=0
[18827.303927] mouse_logger: [18827651427823] type=2, code=0, value=-1
[18827.303930] mouse_logger: [18827651431110] type=2, code=1, value=-7
[18827.303931] mouse_logger: [18827651432689] type=0, code=0, value=0
[18827.304927] mouse_logger: [18827652428180] type=2, code=0, value=-1
[18827.304930] mouse_logger: [18827652431564] type=2, code=1, value=-6
[18827.304932] mouse_logger: [18827652433163] type=0, code=0, value=0
[18827.306063] mouse_logger: [18827653564075] type=2, code=0, value=-1
[18827.306067] mouse_logger: [18827653568473] type=2, code=1, value=-5
[18827.306069] mouse_logger: [18827653570437] type=0, code=0, value=0
[18827.307059] mouse_logger: [18827654560625] type=2, code=0, value=-2
[18827.307064] mouse_logger: [18827654564932] type=2, code=1, value=-5
[18827.307066] mouse_logger: [18827654566991] type=0, code=0, value=0
[18827.307960] mouse_logger: [18827655460520] type=2, code=0, value=-1
[18827.307964] mouse_logger: [18827655465589] type=2, code=1, value=-6
[18827.307966] mouse_logger: [18827655467544] type=0, code=0, value=0
[18827.308957] mouse_logger: [18827656457283] type=2, code=0, value=-1
[18827.308963] mouse_logger: [18827656464101] type=2, code=1, value=-5
[18827.308966] mouse_logger: [18827656467197] type=0, code=0, value=0
[18827.309966] mouse_logger: [18827657467151] type=2, code=0, value=-1
[18827.309970] mouse_logger: [18827657471862] type=2, code=1, value=-5
[18827.309972] mouse_logger: [18827657473588] type=0, code=0, value=0
[18827.310967] mouse_logger: [18827658468188] type=2, code=0, value=-1
[18827.310970] mouse_logger: [18827658471735] type=2, code=1, value=-5
[18827.310972] mouse_logger: [18827658473310] type=0, code=0, value=0
[18827.311929] mouse_logger: [18827659430102] type=2, code=0, value=-2
[18827.311932] mouse_logger: [18827659433727] type=2, code=1, value=-4
[18827.311934] mouse_logger: [18827659435335] type=0, code=0, value=0
[18827.313031] mouse_logger: [18827660530025] type=2, code=0, value=-1
[18827.313040] mouse_logger: [18827660540963] type=2, code=1, value=-4
[18827.313042] mouse_logger: [18827660542965] type=0, code=0, value=0
[18827.313930] mouse_logger: [18827661431130] type=2, code=0, value=-1
[18827.313934] mouse_logger: [18827661435330] type=2, code=1, value=-4
[18827.313936] mouse_logger: [18827661437344] type=0, code=0, value=0
[18827.314926] mouse_logger: [18827662427087] type=2, code=0, value=-1
[18827.314931] mouse_logger: [18827662432040] type=2, code=1, value=-4
[18827.314933] mouse_logger: [18827662434172] type=0, code=0, value=0
[18827.315924] mouse_logger: [18827663425218] type=2, code=0, value=-1
[18827.315927] mouse_logger: [18827663428514] type=2, code=1, value=-3
[18827.315929] mouse_logger: [18827663430157] type=0, code=0, value=0
[18827.316924] mouse_logger: [18827664425567] type=2, code=0, value=-2
[18827.316928] mouse_logger: [18827664429047] type=2, code=1, value=-4
[18827.316929] mouse_logger: [18827664430612] type=0, code=0, value=0
[18827.317924] mouse_logger: [18827665425754] type=2, code=0, value=-1
[18827.317927] mouse_logger: [18827665428971] type=2, code=1, value=-3
[18827.317929] mouse_logger: [18827665430554] type=0, code=0, value=0
[18827.318923] mouse_logger: [18827666424283] type=2, code=1, value=-2
[18827.318926] mouse_logger: [18827666427732] type=0, code=0, value=0
[18827.319920] mouse_logger: [18827667420853] type=2, code=0, value=-1
[18827.319923] mouse_logger: [18827667424070] type=2, code=1, value=-2
[18827.319924] mouse_logger: [18827667425648] type=0, code=0, value=0
[18827.320923] mouse_logger: [18827668424219] type=2, code=0, value=-2
[18827.320926] mouse_logger: [18827668427110] type=2, code=1, value=-2
[18827.320927] mouse_logger: [18827668428662] type=0, code=0, value=0
[18827.321978] mouse_logger: [18827669479055] type=2, code=1, value=-2
[18827.321981] mouse_logger: [18827669482199] type=0, code=0, value=0
[18827.322971] mouse_logger: [18827670472446] type=2, code=0, value=-1
[18827.322975] mouse_logger: [18827670476762] type=2, code=1, value=-1
[18827.322977] mouse_logger: [18827670478658] type=0, code=0, value=0
[18827.323924] mouse_logger: [18827671425477] type=2, code=1, value=-1
[18827.323928] mouse_logger: [18827671429778] type=0, code=0, value=0
[18827.324953] mouse_logger: [18827672453618] type=2, code=0, value=-1
[18827.324958] mouse_logger: [18827672459743] type=2, code=1, value=-1
[18827.324961] mouse_logger: [18827672462166] type=0, code=0, value=0
[18827.325942] mouse_logger: [18827673442619] type=2, code=0, value=-1
[18827.325946] mouse_logger: [18827673448043] type=0, code=0, value=0
[18827.331016] mouse_logger: [18827678517284] type=2, code=1, value=-1
[18827.331023] mouse_logger: [18827678524381] type=0, code=0, value=0
[18827.337065] mouse_logger: [18827684566402] type=2, code=1, value=1
[18827.337072] mouse_logger: [18827684574111] type=0, code=0, value=0
[18827.338068] mouse_logger: [18827685569553] type=2, code=0, value=-1
[18827.338075] mouse_logger: [18827685576495] type=2, code=1, value=1
[18827.338077] mouse_logger: [18827685578607] type=0, code=0, value=0
[18827.338970] mouse_logger: [18827686471640] type=2, code=1, value=1
[18827.338975] mouse_logger: [18827686477160] type=0, code=0, value=0
[18827.339954] mouse_logger: [18827687455117] type=2, code=0, value=-1
[18827.339957] mouse_logger: [18827687459145] type=2, code=1, value=1
[18827.339959] mouse_logger: [18827687460862] type=0, code=0, value=0
[18827.341063] mouse_logger: [18827688564380] type=2, code=1, value=2
[18827.341066] mouse_logger: [18827688567550] type=0, code=0, value=0
[18827.341964] mouse_logger: [18827689465008] type=2, code=1, value=2
[18827.341968] mouse_logger: [18827689469402] type=0, code=0, value=0
[18827.342940] mouse_logger: [18827690440831] type=2, code=0, value=-1
[18827.342944] mouse_logger: [18827690446209] type=2, code=1, value=3
[18827.342947] mouse_logger: [18827690448573] type=0, code=0, value=0
[18827.343975] mouse_logger: [18827691476348] type=2, code=0, value=-1
[18827.343980] mouse_logger: [18827691481761] type=2, code=1, value=3
[18827.343982] mouse_logger: [18827691483372] type=0, code=0, value=0
[18827.344960] mouse_logger: [18827692461830] type=2, code=0, value=-2
[18827.344964] mouse_logger: [18827692465494] type=2, code=1, value=4
[18827.344965] mouse_logger: [18827692467068] type=0, code=0, value=0
[18827.346006] mouse_logger: [18827693507838] type=2, code=1, value=4
[18827.346027] mouse_logger: [18827693528443] type=0, code=0, value=0
[18827.346988] mouse_logger: [18827694489711] type=2, code=0, value=-1
[18827.346992] mouse_logger: [18827694493613] type=2, code=1, value=5
[18827.346993] mouse_logger: [18827694495196] type=0, code=0, value=0
[18827.347924] mouse_logger: [18827695425487] type=2, code=0, value=-2
[18827.347928] mouse_logger: [18827695429425] type=2, code=1, value=5
[18827.347929] mouse_logger: [18827695431166] type=0, code=0, value=0
[18827.348964] mouse_logger: [18827696465987] type=2, code=0, value=-1
[18827.348969] mouse_logger: [18827696470619] type=2, code=1, value=6
[18827.348990] mouse_logger: [18827696492336] type=0, code=0, value=0
[18827.349991] mouse_logger: [18827697493025] type=2, code=0, value=-1
[18827.349995] mouse_logger: [18827697497286] type=2, code=1, value=6
[18827.349997] mouse_logger: [18827697499295] type=0, code=0, value=0
[18827.351017] mouse_logger: [18827698518466] type=2, code=0, value=-2
[18827.351020] mouse_logger: [18827698522037] type=2, code=1, value=7
[18827.351022] mouse_logger: [18827698523702] type=0, code=0, value=0
[18827.352058] mouse_logger: [18827699559592] type=2, code=0, value=-1
[18827.352061] mouse_logger: [18827699562909] type=2, code=1, value=7
[18827.352063] mouse_logger: [18827699564554] type=0, code=0, value=0
[18827.352993] mouse_logger: [18827700494963] type=2, code=0, value=-2
[18827.352996] mouse_logger: [18827700498357] type=2, code=1, value=7
[18827.352998] mouse_logger: [18827700499913] type=0, code=0, value=0
[18827.354052] mouse_logger: [18827701553442] type=2, code=0, value=-1
[18827.354055] mouse_logger: [18827701556684] type=2, code=1, value=8
[18827.354056] mouse_logger: [18827701558279] type=0, code=0, value=0
[18827.355007] mouse_logger: [18827702509200] type=2, code=0, value=-2
[18827.355010] mouse_logger: [18827702512396] type=2, code=1, value=8
[18827.355012] mouse_logger: [18827702513974] type=0, code=0, value=0
[18827.356047] mouse_logger: [18827703549147] type=2, code=0, value=-1
[18827.356050] mouse_logger: [18827703552195] type=2, code=1, value=9
[18827.356052] mouse_logger: [18827703553777] type=0, code=0, value=0
[18827.357057] mouse_logger: [18827704558375] type=2, code=0, value=-2
[18827.357060] mouse_logger: [18827704561587] type=2, code=1, value=9
[18827.357061] mouse_logger: [18827704563133] type=0, code=0, value=0
[18827.357984] mouse_logger: [18827705485621] type=2, code=0, value=-2
[18827.357987] mouse_logger: [18827705488844] type=2, code=1, value=9
[18827.357988] mouse_logger: [18827705490440] type=0, code=0, value=0
[18827.358960] mouse_logger: [18827706462004] type=2, code=0, value=-1
[18827.358964] mouse_logger: [18827706466428] type=2, code=1, value=9
[18827.358966] mouse_logger: [18827706468047] type=0, code=0, value=0
[18827.359959] mouse_logger: [18827707460218] type=2, code=0, value=-2
[18827.359963] mouse_logger: [18827707464751] type=2, code=1, value=10
[18827.359964] mouse_logger: [18827707466489] type=0, code=0, value=0
[18827.360963] mouse_logger: [18827708464268] type=2, code=0, value=-1
[18827.360967] mouse_logger: [18827708468632] type=2, code=1, value=10
[18827.360968] mouse_logger: [18827708470298] type=0, code=0, value=0
[18827.361925] mouse_logger: [18827709426925] type=2, code=0, value=-1
[18827.361929] mouse_logger: [18827709430810] type=2, code=1, value=10
[18827.361931] mouse_logger: [18827709432755] type=0, code=0, value=0
[18827.362990] mouse_logger: [18827710489570] type=2, code=0, value=-1
[18827.363020] mouse_logger: [18827710521906] type=2, code=1, value=10
[18827.363023] mouse_logger: [18827710525256] type=0, code=0, value=0
[18827.363959] mouse_logger: [18827711460867] type=2, code=0, value=-1
[18827.363962] mouse_logger: [18827711464507] type=2, code=1, value=10
[18827.363964] mouse_logger: [18827711466395] type=0, code=0, value=0
[18827.364924] mouse_logger: [18827712425292] type=2, code=0, value=-1
[18827.364926] mouse_logger: [18827712428565] type=2, code=1, value=11
[18827.364928] mouse_logger: [18827712430218] type=0, code=0, value=0
[18827.365924] mouse_logger: [18827713425729] type=2, code=0, value=-2
[18827.365927] mouse_logger: [18827713428822] type=2, code=1, value=10
[18827.365928] mouse_logger: [18827713430439] type=0, code=0, value=0
[18827.366922] mouse_logger: [18827714423400] type=2, code=1, value=10
[18827.366924] mouse_logger: [18827714426497] type=0, code=0, value=0
[18827.367924] mouse_logger: [18827715426380] type=2, code=0, value=-1
[18827.367929] mouse_logger: [18827715430692] type=2, code=1, value=11
[18827.367931] mouse_logger: [18827715432697] type=0, code=0, value=0
[18827.368924] mouse_logger: [18827716426044] type=2, code=0, value=-1
[18827.368928] mouse_logger: [18827716430317] type=2, code=1, value=10
[18827.368930] mouse_logger: [18827716432385] type=0, code=0, value=0
[18827.369925] mouse_logger: [18827717426443] type=2, code=1, value=11
[18827.369929] mouse_logger: [18827717430792] type=0, code=0, value=0
[18827.370923] mouse_logger: [18827718425440] type=2, code=0, value=-1
[18827.370927] mouse_logger: [18827718428752] type=2, code=1, value=10
[18827.370928] mouse_logger: [18827718430556] type=0, code=0, value=0
[18827.371924] mouse_logger: [18827719425707] type=2, code=1, value=10
[18827.371928] mouse_logger: [18827719430447] type=0, code=0, value=0
[18827.372925] mouse_logger: [18827720426735] type=2, code=0, value=-1
[18827.372929] mouse_logger: [18827720431046] type=2, code=1, value=11
[18827.372931] mouse_logger: [18827720433084] type=0, code=0, value=0
[18827.373936] mouse_logger: [18827721436707] type=2, code=1, value=10
[18827.373940] mouse_logger: [18827721442016] type=0, code=0, value=0
[18827.374933] mouse_logger: [18827722434492] type=2, code=1, value=10
[18827.374936] mouse_logger: [18827722438202] type=0, code=0, value=0
[18827.375933] mouse_logger: [18827723434934] type=2, code=1, value=10
[18827.375938] mouse_logger: [18827723440441] type=0, code=0, value=0
[18827.376936] mouse_logger: [18827724437243] type=2, code=1, value=10
[18827.376940] mouse_logger: [18827724442693] type=0, code=0, value=0
[18827.377934] mouse_logger: [18827725435445] type=2, code=1, value=9
[18827.377938] mouse_logger: [18827725440407] type=0, code=0, value=0
[18827.378946] mouse_logger: [18827726446876] type=2, code=1, value=10
[18827.378952] mouse_logger: [18827726454063] type=0, code=0, value=0
[18827.379942] mouse_logger: [18827727443555] type=2, code=1, value=9
[18827.379946] mouse_logger: [18827727448736] type=0, code=0, value=0
[18827.380942] mouse_logger: [18827728441051] type=2, code=1, value=9
[18827.380948] mouse_logger: [18827728450749] type=0, code=0, value=0
[18827.381959] mouse_logger: [18827729461047] type=2, code=1, value=9
[18827.381962] mouse_logger: [18827729464464] type=0, code=0, value=0
[18827.382953] mouse_logger: [18827730454585] type=2, code=1, value=9
[18827.382955] mouse_logger: [18827730457730] type=0, code=0, value=0
[18827.384068] mouse_logger: [18827731569587] type=2, code=0, value=1
[18827.384072] mouse_logger: [18827731574099] type=2, code=1, value=8
[18827.384074] mouse_logger: [18827731576198] type=0, code=0, value=0
[18827.385066] mouse_logger: [18827732568035] type=2, code=1, value=9
[18827.385070] mouse_logger: [18827732572285] type=0, code=0, value=0
[18827.386064] mouse_logger: [18827733565894] type=2, code=0, value=1
[18827.386068] mouse_logger: [18827733570099] type=2, code=1, value=8
[18827.386070] mouse_logger: [18827733572189] type=0, code=0, value=0
[18827.387053] mouse_logger: [18827734554879] type=2, code=1, value=8
[18827.387057] mouse_logger: [18827734559060] type=0, code=0, value=0
[18827.388058] mouse_logger: [18827735560225] type=2, code=0, value=1
[18827.388062] mouse_logger: [18827735564398] type=2, code=1, value=8
[18827.388064] mouse_logger: [18827735566324] type=0, code=0, value=0
[18827.389002] mouse_logger: [18827736504073] type=2, code=0, value=1
[18827.389006] mouse_logger: [18827736508279] type=2, code=1, value=7
[18827.389008] mouse_logger: [18827736510195] type=0, code=0, value=0
[18827.390000] mouse_logger: [18827737501795] type=2, code=0, value=1
[18827.390004] mouse_logger: [18827737506015] type=2, code=1, value=7
[18827.390006] mouse_logger: [18827737507919] type=0, code=0, value=0
[18827.390931] mouse_logger: [18827738432666] type=2, code=1, value=8
[18827.390936] mouse_logger: [18827738438310] type=0, code=0, value=0
[18827.391963] mouse_logger: [18827739461774] type=2, code=0, value=1
[18827.391973] mouse_logger: [18827739475814] type=2, code=1, value=7
[18827.391975] mouse_logger: [18827739477758] type=0, code=0, value=0
[18827.392946] mouse_logger: [18827740447291] type=2, code=0, value=1
[18827.392950] mouse_logger: [18827740452436] type=2, code=1, value=6
[18827.392952] mouse_logger: [18827740454320] type=0, code=0, value=0
[18827.393967] mouse_logger: [18827741469179] type=2, code=0, value=1
[18827.393976] mouse_logger: [18827741478211] type=2, code=1, value=7
[18827.393979] mouse_logger: [18827741481308] type=0, code=0, value=0
[18827.394948] mouse_logger: [18827742449286] type=2, code=0, value=1
[18827.394956] mouse_logger: [18827742458193] type=2, code=1, value=6
[18827.394959] mouse_logger: [18827742460967] type=0, code=0, value=0
[18827.396006] mouse_logger: [18827743506221] type=2, code=0, value=1
[18827.396016] mouse_logger: [18827743518778] type=2, code=1, value=6
[18827.396018] mouse_logger: [18827743520885] type=0, code=0, value=0
[18827.396940] mouse_logger: [18827744442165] type=2, code=0, value=1
[18827.396945] mouse_logger: [18827744447765] type=2, code=1, value=6
[18827.396947] mouse_logger: [18827744449630] type=0, code=0, value=0
[18827.397972] mouse_logger: [18827745474457] type=2, code=0, value=1
[18827.397977] mouse_logger: [18827745479443] type=2, code=1, value=6
[18827.397979] mouse_logger: [18827745481449] type=0, code=0, value=0
[18827.398969] mouse_logger: [18827746470926] type=2, code=0, value=2
[18827.398973] mouse_logger: [18827746475529] type=2, code=1, value=5
[18827.398975] mouse_logger: [18827746477589] type=0, code=0, value=0
[18827.399980] mouse_logger: [18827747480831] type=2, code=0, value=1
[18827.399993] mouse_logger: [18827747495601] type=2, code=1, value=6
[18827.399995] mouse_logger: [18827747497527] type=0, code=0, value=0
[18827.400928] mouse_logger: [18827748430176] type=2, code=0, value=1
[18827.400931] mouse_logger: [18827748433597] type=2, code=1, value=5
[18827.400933] mouse_logger: [18827748435243] type=0, code=0, value=0
[18827.401932] mouse_logger: [18827749433849] type=2, code=0, value=1
[18827.401936] mouse_logger: [18827749438950] type=2, code=1, value=5
[18827.401939] mouse_logger: [18827749441455] type=0, code=0, value=0
[18827.402969] mouse_logger: [18827750469534] type=2, code=0, value=2
[18827.402976] mouse_logger: [18827750478104] type=2, code=1, value=5
[18827.402977] mouse_logger: [18827750479962] type=0, code=0, value=0
[18827.403928] mouse_logger: [18827751429828] type=2, code=0, value=1
[18827.403930] mouse_logger: [18827751433029] type=2, code=1, value=4
[18827.403932] mouse_logger: [18827751434586] type=0, code=0, value=0
[18827.405037] mouse_logger: [18827752538829] type=2, code=0, value=2
[18827.405041] mouse_logger: [18827752543233] type=2, code=1, value=5
[18827.405043] mouse_logger: [18827752545149] type=0, code=0, value=0
[18827.406060] mouse_logger: [18827753561929] type=2, code=0, value=2
[18827.406064] mouse_logger: [18827753566346] type=2, code=1, value=4
[18827.406066] mouse_logger: [18827753568334] type=0, code=0, value=0
[18827.407066] mouse_logger: [18827754568294] type=2, code=0, value=2
[18827.407070] mouse_logger: [18827754572896] type=2, code=1, value=4
[18827.407072] mouse_logger: [18827754574817] type=0, code=0, value=0
[18827.407940] mouse_logger: [18827755441667] type=2, code=0, value=1
[18827.407946] mouse_logger: [18827755448813] type=2, code=1, value=3
[18827.407949] mouse_logger: [18827755451602] type=0, code=0, value=0
[18827.408964] mouse_logger: [18827756463791] type=2, code=0, value=2
[18827.408971] mouse_logger: [18827756473677] type=2, code=1, value=3
[18827.408973] mouse_logger: [18827756475624] type=0, code=0, value=0
